,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
10303,Glenroy,7 Mitchell Ct,2,h,650000.0,S,Ray,27/05/2017,11.2,3046.0,2.0,1.0,2.0,650.0,,,Moreland,-37.69712,144.91949,Northern Metropolitan,8870.0
10304,Glenroy,73 Pecham St,3,h,963500.0,S,Stockdale,27/05/2017,11.2,3046.0,3.0,2.0,6.0,697.0,174.0,1960.0,Moreland,-37.69647,144.9113,Northern Metropolitan,8870.0
10305,Glenroy,53 William St,3,h,815000.0,S,Barry,27/05/2017,11.2,3046.0,3.0,1.0,1.0,641.0,,,Moreland,-37.707570000000004,144.90782,Northern Metropolitan,8870.0
10306,Greensborough,5 Glenice St,3,h,740000.0,S,Darren,27/05/2017,16.1,3088.0,3.0,1.0,3.0,580.0,142.0,1962.0,Banyule,-37.71536,145.10205,Northern Metropolitan,8524.0
10307,Greenvale,17 Bolton Ct,5,h,750000.0,S,Stockdale,27/05/2017,20.4,3059.0,5.0,2.0,2.0,877.0,,1980.0,Hume,-37.63823,144.88675,Northern Metropolitan,4864.0
10308,Greenvale,65 Clare Bvd,4,h,730000.0,S,YPA,27/05/2017,20.4,3059.0,4.0,2.0,1.0,633.0,270.0,2004.0,Hume,-37.63958,144.90267,Northern Metropolitan,4864.0
10309,Greenvale,69 Greenvale Dr,3,h,770000.0,S,RW,27/05/2017,20.4,3059.0,3.0,2.0,2.0,711.0,154.0,1985.0,Hume,-37.64297,144.88796000000005,Northern Metropolitan,4864.0
10310,Greenvale,12 Taormina St,3,h,550000.0,VB,Barry,27/05/2017,20.4,3059.0,3.0,2.0,2.0,392.0,,2013.0,Hume,-37.62458,144.88546000000005,Northern Metropolitan,4864.0
10311,Hadfield,1 Mikado St,3,h,870000.0,S,Stockdale,27/05/2017,11.2,3046.0,3.0,1.0,6.0,700.0,,,Moreland,-37.705690000000004,144.94048,Northern Metropolitan,2606.0
10355,Jacana,7 Bessell Ct,3,h,590500.0,S,YPA,27/05/2017,14.0,3047.0,3.0,1.0,1.0,708.0,90.0,1960.0,Hume,-37.68825,144.91484,Northern Metropolitan,851.0
10362,Kensington,205/72 Altona St,1,u,400000.0,SP,Edward,27/05/2017,3.4,3031.0,1.0,1.0,1.0,0.0,56.0,2008.0,Melbourne,-37.79741,144.92614,Northern Metropolitan,5263.0
10363,Kensington,2 Smith St,1,t,715000.0,S,Nelson,27/05/2017,3.4,3031.0,1.0,1.0,0.0,91.0,,2006.0,Melbourne,-37.7914,144.93076000000005,Northern Metropolitan,5263.0
10377,Lalor,3/103 Cyprus St,2,u,383000.0,S,Harcourts,27/05/2017,16.3,3075.0,2.0,1.0,2.0,138.0,,,Whittlesea,-37.67527000000001,145.02775,Northern Metropolitan,8279.0
10378,Lalor,1 Kent Rd,3,h,600000.0,S,Ray,27/05/2017,16.3,3075.0,3.0,2.0,2.0,534.0,121.0,1980.0,Whittlesea,-37.67323,145.03976,Northern Metropolitan,8279.0
10379,Lalor,61 McKimmies Rd,3,h,487000.0,S,Love,27/05/2017,16.3,3075.0,3.0,1.0,1.0,533.0,160.0,1970.0,Whittlesea,-37.67605,145.03956000000005,Northern Metropolitan,8279.0
10380,Lalor,13 Rosemary Dr,3,h,572000.0,S,Love,27/05/2017,16.3,3075.0,3.0,1.0,2.0,640.0,140.0,1975.0,Whittlesea,-37.6591,145.00548999999995,Northern Metropolitan,8279.0
10393,Melbourne,1814/250 Elizabeth St,2,u,720000.0,S,Harcourts,27/05/2017,0.0,3000.0,2.0,1.0,1.0,0.0,86.0,1976.0,Melbourne,-37.812670000000004,144.96273,Northern Metropolitan,17496.0
10401,Mill Park,3/84 Mill Park Dr,2,t,480750.0,S,Ray,27/05/2017,17.9,3082.0,2.0,1.0,1.0,114.0,92.0,,Whittlesea,-37.677609999999994,145.06132,Northern Metropolitan,10529.0
10402,Mill Park,17 Winter Ct,5,h,725000.0,SP,Ray,27/05/2017,17.9,3082.0,5.0,2.0,2.0,574.0,,1970.0,Whittlesea,-37.66936,145.05413000000001,Northern Metropolitan,10529.0
10435,North Melbourne,72 Curzon St,2,h,1126000.0,SP,Nelson,27/05/2017,1.8,3051.0,2.0,1.0,0.0,114.0,65.0,1910.0,Melbourne,-37.802479999999996,144.94846,Northern Metropolitan,6821.0
10436,North Melbourne,363 Dryburgh St,4,h,1746000.0,S,Jellis,27/05/2017,1.8,3051.0,4.0,2.0,0.0,149.0,,,Melbourne,-37.79722,144.94423999999995,Northern Metropolitan,6821.0
10437,North Melbourne,4/8 Falshaws La,2,u,799000.0,S,Jellis,27/05/2017,1.8,3051.0,2.0,1.0,1.0,0.0,73.0,1900.0,Melbourne,-37.79999,144.94961,Northern Metropolitan,6821.0
10438,North Melbourne,357 Flemington Rd,3,h,1285000.0,PI,J,27/05/2017,1.8,3051.0,3.0,1.0,1.0,170.0,147.0,1990.0,Melbourne,-37.79074,144.94324,Northern Metropolitan,6821.0
10439,Northcote,205 Clarke St,3,h,1512000.0,S,Jellis,27/05/2017,5.3,3070.0,3.0,1.0,0.0,326.0,125.0,1905.0,Darebin,-37.77664,144.99902,Northern Metropolitan,11364.0
10440,Northcote,24 Henry St,4,h,2042000.0,S,Elite,27/05/2017,5.3,3070.0,4.0,1.0,0.0,566.0,,,Darebin,-37.77294000000001,144.9957,Northern Metropolitan,11364.0
10441,Northcote,16 Thomson St,2,h,1260000.0,S,Jellis,27/05/2017,5.3,3070.0,2.0,1.0,1.0,234.0,,1900.0,Darebin,-37.78015,145.00777,Northern Metropolitan,11364.0
10442,Northcote,38 Whalley St,4,h,1650000.0,PI,McGrath,27/05/2017,5.3,3070.0,4.0,3.0,4.0,423.0,,,Darebin,-37.769690000000004,145.00718,Northern Metropolitan,11364.0
10446,Oak Park,12 Jessie St,3,h,972000.0,S,Brad,27/05/2017,11.2,3046.0,3.0,1.0,2.0,699.0,,,Moreland,-37.71579000000001,144.92231,Northern Metropolitan,2651.0
10456,Parkville,301/228 The Avenue,3,u,1560000.0,PI,Nelson,27/05/2017,1.8,3052.0,3.0,2.0,1.0,2431.0,,,Melbourne,-37.78212,144.95755,Northern Metropolitan,2309.0
10457,Pascoe Vale,4/236 Boundary Rd,2,t,530000.0,S,Raine,27/05/2017,8.5,3044.0,2.0,2.0,1.0,135.0,84.0,,Moreland,-37.71628,144.93822,Northern Metropolitan,7485.0
10458,Pascoe Vale,111 Derby St,3,h,876000.0,S,Nelson,27/05/2017,8.5,3044.0,3.0,1.0,2.0,525.0,146.0,1960.0,Moreland,-37.72803,144.94624,Northern Metropolitan,7485.0
10459,Pascoe Vale,1 Dorothy St,3,h,802000.0,S,Nelson,27/05/2017,8.5,3044.0,3.0,2.0,1.0,450.0,,,Moreland,-37.71872000000001,144.94871,Northern Metropolitan,7485.0
10460,Pascoe Vale,1/22 Joffre Rd,3,u,736000.0,S,Nelson,27/05/2017,8.5,3044.0,3.0,1.0,0.0,278.0,116.0,1950.0,Moreland,-37.71798,144.93965,Northern Metropolitan,7485.0
10461,Pascoe Vale,4/21 Main St,3,t,755000.0,S,Eview,27/05/2017,8.5,3044.0,3.0,1.0,2.0,234.0,,1993.0,Moreland,-37.7254,144.92048,Northern Metropolitan,7485.0
10462,Pascoe Vale,1/43 Surrey St,2,h,478000.0,S,Nelson,27/05/2017,8.5,3044.0,2.0,1.0,1.0,0.0,73.0,1960.0,Moreland,-37.72436,144.94855,Northern Metropolitan,7485.0
10463,Pascoe Vale,308 Sussex St,2,h,650000.0,VB,Raine,27/05/2017,8.5,3044.0,2.0,1.0,2.0,605.0,,,Moreland,-37.718779999999995,144.95176,Northern Metropolitan,7485.0
10472,Preston,19 Cynga St,3,h,920000.0,PI,Haughton,27/05/2017,8.4,3072.0,3.0,1.0,2.0,693.0,93.0,1950.0,Darebin,-37.74528,145.01987,Northern Metropolitan,14577.0
10473,Preston,105 Gower St,3,h,1115000.0,S,McGrath,27/05/2017,8.4,3072.0,3.0,1.0,2.0,680.0,129.0,1960.0,Darebin,-37.74244,145.02006,Northern Metropolitan,14577.0
10474,Preston,40/122 High St,3,u,550000.0,PI,Harcourts,27/05/2017,8.4,3072.0,3.0,2.0,1.0,0.0,,2012.0,Darebin,-37.74762,145.00261,Northern Metropolitan,14577.0
10475,Preston,52 May St,3,h,1171000.0,S,Woodards,27/05/2017,8.4,3072.0,3.0,1.0,2.0,483.0,186.0,1930.0,Darebin,-37.73261,144.99535,Northern Metropolitan,14577.0
10476,Preston,477 Murray Rd,5,h,1060000.0,SP,Nelson,27/05/2017,8.4,3072.0,5.0,2.0,2.0,559.0,192.0,1940.0,Darebin,-37.73645,144.98715,Northern Metropolitan,14577.0
10477,Preston,428 Plenty Rd,3,h,996000.0,S,hockingstuart,27/05/2017,8.4,3072.0,3.0,1.0,2.0,581.0,,,Darebin,-37.73972,145.0111,Northern Metropolitan,14577.0
10478,Preston,3/5 Sussex St,2,h,617500.0,S,Holland,27/05/2017,8.4,3072.0,2.0,1.0,3.0,155.0,81.0,1985.0,Darebin,-37.75308,145.01463999999999,Northern Metropolitan,14577.0
10479,Reservoir,5 Boldrewood Pde,3,h,817000.0,S,Barry,27/05/2017,12.0,3073.0,3.0,1.0,2.0,700.0,,,Darebin,-37.72456,145.02292,Northern Metropolitan,21650.0
10480,Reservoir,25 Fyfe St,2,t,575000.0,S,Ray,27/05/2017,12.0,3073.0,2.0,2.0,1.0,151.0,102.0,2015.0,Darebin,-37.70426,145.01203999999996,Northern Metropolitan,21650.0
10481,Reservoir,104 Purinuan Rd,3,h,635000.0,SP,hockingstuart,27/05/2017,12.0,3073.0,3.0,2.0,2.0,289.0,147.0,2009.0,Darebin,-37.70798,145.02101000000005,Northern Metropolitan,21650.0
10482,Reservoir,3/80 Rathcown Rd,2,u,470000.0,S,hockingstuart,27/05/2017,12.0,3073.0,2.0,1.0,1.0,142.0,,2007.0,Darebin,-37.70932,145.02483999999995,Northern Metropolitan,21650.0
10483,Reservoir,2/116 Spring St,3,h,700000.0,S,Stockdale,27/05/2017,12.0,3073.0,3.0,2.0,1.0,301.0,,,Darebin,-37.72839000000001,145.00105,Northern Metropolitan,21650.0
10484,Reservoir,4 Wattle Gr,3,h,860000.0,S,Nelson,27/05/2017,12.0,3073.0,3.0,1.0,2.0,627.0,136.0,1950.0,Darebin,-37.722159999999995,144.99381,Northern Metropolitan,21650.0
10485,Richmond,25 Canterbury St,2,h,1000000.0,PI,Biggin,27/05/2017,2.4,3121.0,2.0,1.0,0.0,164.0,,,Yarra,-37.824,145.00679,Northern Metropolitan,14949.0
10486,Richmond,74 Hunter St,3,h,1250000.0,VB,Jellis,27/05/2017,2.4,3121.0,3.0,1.0,1.0,111.0,,,Yarra,-37.82137,145.00512,Northern Metropolitan,14949.0
10487,Richmond,28 Newry St,3,h,1280000.0,S,Biggin,27/05/2017,2.4,3121.0,3.0,1.0,1.0,185.0,,,Yarra,-37.82488,145.00642,Northern Metropolitan,14949.0
10488,Richmond,52/73 River St,2,u,615000.0,PI,hockingstuart,27/05/2017,2.4,3121.0,2.0,2.0,1.0,14196.0,86.0,2005.0,Yarra,-37.81894000000001,145.01314,Northern Metropolitan,14949.0
10489,Richmond,7/4 Smith St,1,u,314000.0,SP,Biggin,27/05/2017,2.4,3121.0,1.0,1.0,1.0,0.0,37.0,1970.0,Yarra,-37.81256,144.99347,Northern Metropolitan,14949.0
10490,Richmond,9 Wall St,2,h,1341000.0,S,Biggin,27/05/2017,2.4,3121.0,2.0,1.0,0.0,135.0,87.0,1890.0,Yarra,-37.82241,145.00235,Northern Metropolitan,14949.0
10496,Roxburgh Park,12 Chesterville Ct,4,h,500000.0,S,Raine,27/05/2017,20.6,3064.0,4.0,2.0,2.0,383.0,,2006.0,Hume,-37.61132,144.92075,Northern Metropolitan,5833.0
10536,Thomastown,20 Caroline St,3,h,705000.0,S,Barry,27/05/2017,15.3,3074.0,3.0,1.0,2.0,545.0,,1975.0,Whittlesea,-37.68035,145.00925,Northern Metropolitan,7955.0
10537,Thomastown,160 Dalton Rd,3,h,550000.0,S,Stockdale,27/05/2017,15.3,3074.0,3.0,1.0,2.0,551.0,,,Whittlesea,-37.67646,145.03083999999996,Northern Metropolitan,7955.0
10538,Thomastown,18 Plane St,3,h,630000.0,SP,YPA,27/05/2017,15.3,3074.0,3.0,1.0,3.0,654.0,,,Whittlesea,-37.676520000000004,145.02338,Northern Metropolitan,7955.0
10539,Thomastown,84 The Boulevard,3,h,740000.0,S,Harcourts,27/05/2017,15.3,3074.0,3.0,1.0,2.0,727.0,109.0,1952.0,Whittlesea,-37.67873,145.01878,Northern Metropolitan,7955.0
10540,Thornbury,2/124 Flinders St,2,u,745000.0,S,McGrath,27/05/2017,7.0,3071.0,2.0,1.0,1.0,120.0,70.0,1975.0,Darebin,-37.756679999999996,145.00929,Northern Metropolitan,8870.0
10541,Thornbury,30 Martin St,3,h,1225000.0,SP,Jellis,27/05/2017,7.0,3071.0,3.0,1.0,0.0,275.0,90.0,1920.0,Darebin,-37.76126,145.00247,Northern Metropolitan,8870.0
10542,Thornbury,118 Rossmoyne St,4,h,1400000.0,S,McGrath,27/05/2017,7.0,3071.0,4.0,2.0,0.0,364.0,,,Darebin,-37.758070000000004,145.00782,Northern Metropolitan,8870.0
10549,Watsonia North,66 MacOrna St,4,h,710000.0,S,Barry,27/05/2017,14.5,3087.0,4.0,1.0,3.0,541.0,145.0,1960.0,Banyule,-37.69778,145.08516,Northern Metropolitan,1442.0
10550,Watsonia North,8 Meakin St,3,h,705000.0,S,Barry,27/05/2017,14.5,3087.0,3.0,1.0,1.0,538.0,,,Banyule,-37.70178,145.0851,Northern Metropolitan,1442.0
10554,West Melbourne,1/110 Railway Pl,2,u,660000.0,PI,Nelson,27/05/2017,3.1,3003.0,2.0,1.0,1.0,0.0,91.0,1993.0,Melbourne,-37.808479999999996,144.9437,Northern Metropolitan,2230.0
10555,Westmeadows,20/84 Hillcrest Dr,3,t,500000.0,S,Barry,27/05/2017,16.5,3049.0,3.0,1.0,2.0,141.0,,2012.0,Hume,-37.67941,144.8764,Northern Metropolitan,2474.0
10556,Westmeadows,124 Raleigh St,5,h,560000.0,S,Raine,27/05/2017,16.5,3049.0,5.0,2.0,2.0,626.0,,,Hume,-37.67688,144.88996,Northern Metropolitan,2474.0
10563,Wollert,8 Yumbarra Pde,4,h,595000.0,S,Iconek,27/05/2017,25.5,3750.0,4.0,2.0,2.0,448.0,370.0,2012.0,Whittlesea,-37.61337,145.03606000000005,Northern Metropolitan,2940.0
10566,Abbotsford,21/659 Victoria St,2,u,550000.0,S,hockingstuart,8/07/2017,3.0,3067.0,2.0,1.0,1.0,1521.0,,,Yarra,-37.8114,145.01163,Northern Metropolitan,4019.0
10595,Broadmeadows,8 Katandra Cr,3,h,460000.0,S,YPA,8/07/2017,14.0,3047.0,3.0,1.0,1.0,629.0,,,Hume,-37.67197,144.91896,Northern Metropolitan,4294.0
10596,Broadmeadows,48 Walsh St,3,h,386000.0,S,hockingstuart,8/07/2017,14.0,3047.0,3.0,1.0,1.0,341.0,71.0,1965.0,Hume,-37.6886,144.92281,Northern Metropolitan,4294.0
10598,Brunswick,9 Blyth St,4,h,1515000.0,S,Jellis,8/07/2017,5.2,3056.0,4.0,2.0,2.0,236.0,194.0,1890.0,Moreland,-37.76549,144.96366,Northern Metropolitan,11918.0
10599,Brunswick,37 Fourth Av,3,h,1037000.0,S,Nelson,8/07/2017,5.2,3056.0,3.0,1.0,1.0,210.0,101.0,1996.0,Moreland,-37.757459999999995,144.95633,Northern Metropolitan,11918.0
10600,Brunswick,6 Gregory St,3,h,1100000.0,PI,Jellis,8/07/2017,5.2,3056.0,3.0,1.0,1.0,193.0,,,Moreland,-37.764179999999996,144.95715,Northern Metropolitan,11918.0
10601,Brunswick East,219 Glenlyon Rd,3,h,1330000.0,PI,Woodards,8/07/2017,4.0,3057.0,3.0,2.0,1.0,161.0,190.0,1890.0,Moreland,-37.772890000000004,144.97503,Northern Metropolitan,5533.0
10602,Brunswick East,63 Harrison St,3,t,937000.0,SP,Jellis,8/07/2017,4.0,3057.0,3.0,2.0,1.0,110.0,121.8,2000.0,Moreland,-37.760490000000004,144.98065,Northern Metropolitan,5533.0
10603,Brunswick East,302/218 Lygon St,1,u,290000.0,VB,Dingle,8/07/2017,4.0,3057.0,1.0,1.0,0.0,197.0,41.0,2012.0,Moreland,-37.77165,144.97187,Northern Metropolitan,5533.0
10604,Bundoora,12 Norwood Ct,3,h,730000.0,S,Barry,8/07/2017,12.1,3083.0,3.0,1.0,1.0,612.0,101.0,1960.0,Banyule,-37.70602,145.05945,Northern Metropolitan,10175.0
10605,Bundoora,71 Wallara Cr,3,h,660000.0,S,Buckingham,8/07/2017,12.1,3083.0,3.0,1.0,2.0,582.0,119.0,1970.0,Banyule,-37.70301,145.06341,Northern Metropolitan,10175.0
10624,Coburg,251 Bell St,2,h,760000.0,S,Nelson,8/07/2017,6.7,3058.0,2.0,1.0,2.0,378.0,105.0,1920.0,Moreland,-37.740109999999994,144.95266999999996,Northern Metropolitan,11204.0
10625,Coburg,5A Hardwick St,2,t,876000.0,S,Woodards,8/07/2017,6.7,3058.0,2.0,2.0,1.0,134.0,100.0,2014.0,Moreland,-37.749140000000004,144.96826000000001,Northern Metropolitan,11204.0
10626,Coburg North,3 Alexander Av,1,h,867000.0,S,Raine,8/07/2017,6.7,3058.0,1.0,1.0,4.0,741.0,,,Moreland,-37.73245,144.97103,Northern Metropolitan,3445.0
10627,Collingwood,6/13 Alexander St,1,u,365000.0,SP,Jellis,8/07/2017,2.0,3066.0,1.0,1.0,0.0,0.0,46.0,1960.0,Yarra,-37.795970000000004,144.99108,Northern Metropolitan,4553.0
10628,Collingwood,30 Alexander St,3,h,1297000.0,S,Dixon,8/07/2017,2.0,3066.0,3.0,2.0,0.0,186.0,137.0,1890.0,Yarra,-37.79557,144.99158,Northern Metropolitan,4553.0
10629,Coolaroo,11 Nareen Av,4,h,515000.0,S,Barry,8/07/2017,17.4,3048.0,4.0,1.0,0.0,616.0,,,Hume,-37.65879,144.9296,Northern Metropolitan,1124.0
10658,Epping,8 Efficient St,3,h,490000.0,SP,Ristic,8/07/2017,19.6,3076.0,3.0,2.0,2.0,375.0,155.0,2012.0,Whittlesea,-37.62157,145.01049,Northern Metropolitan,10926.0
10659,Epping,27 Hammond Dr,3,h,490000.0,SP,Ristic,8/07/2017,19.6,3076.0,3.0,1.0,1.0,597.0,,,Whittlesea,-37.641659999999995,145.02885,Northern Metropolitan,10926.0
10660,Epping,6/7 Houston St,3,u,392250.0,S,Harcourts,8/07/2017,19.6,3076.0,3.0,1.0,1.0,227.0,101.0,,Whittlesea,-37.64836,145.03139,Northern Metropolitan,10926.0
10661,Epping,2/8 Zurzolo Tce,2,h,417500.0,S,Harcourts,8/07/2017,19.6,3076.0,2.0,1.0,1.0,157.0,102.0,2000.0,Whittlesea,-37.648270000000004,145.05317,Northern Metropolitan,10926.0
10667,Fitzroy,502/416 Gore St,2,u,790000.0,S,Nelson,8/07/2017,2.1,3065.0,2.0,1.0,2.0,6367.0,75.0,1930.0,Yarra,-37.7967,144.98363,Northern Metropolitan,5825.0
10668,Fitzroy,604/353 Napier St,2,u,830000.0,S,Jellis,8/07/2017,2.1,3065.0,2.0,2.0,1.0,4421.0,84.0,2011.0,Yarra,-37.79721,144.98073,Northern Metropolitan,5825.0
10669,Fitzroy,307/185 Rose St,1,u,456000.0,SP,hockingstuart,8/07/2017,2.1,3065.0,1.0,1.0,1.0,0.0,51.0,2011.0,Yarra,-37.79636,144.98394,Northern Metropolitan,5825.0
10670,Flemington,14 Clarence St,2,h,1000000.0,SP,Nelson,8/07/2017,3.4,3031.0,2.0,1.0,0.0,132.0,,,Moonee Valley,-37.78696,144.92556000000005,Northern Metropolitan,3593.0
10680,Glenroy,58 Bindi St,4,h,700000.0,S,RW,8/07/2017,11.2,3046.0,4.0,2.0,1.0,655.0,82.0,1950.0,Moreland,-37.69558,144.93223,Northern Metropolitan,8870.0
10681,Glenroy,34 Glenroy Rd,3,h,805000.0,S,Raine,8/07/2017,11.2,3046.0,3.0,1.0,2.0,676.0,,,Moreland,-37.70691,144.93498,Northern Metropolitan,8870.0
10682,Glenroy,155 Hilton St,3,h,721000.0,S,Barry,8/07/2017,11.2,3046.0,3.0,1.0,1.0,600.0,,,Moreland,-37.70067,144.92689,Northern Metropolitan,8870.0
10683,Glenroy,4/71 Station Rd,2,t,400000.0,VB,Nelson,8/07/2017,11.2,3046.0,2.0,1.0,1.0,102.0,70.0,2012.0,Moreland,-37.711220000000004,144.91863,Northern Metropolitan,8870.0
10684,Glenroy,270 West St,2,h,675000.0,S,Eview,8/07/2017,11.2,3046.0,2.0,2.0,1.0,248.0,99.0,2011.0,Moreland,-37.69705,144.94218999999995,Northern Metropolitan,8870.0
10685,Glenroy,3/8 York St,4,t,656000.0,S,Barry,8/07/2017,11.2,3046.0,4.0,2.0,2.0,228.0,,2003.0,Moreland,-37.7046,144.91041,Northern Metropolitan,8870.0
10686,Greensborough,53 Narbethong Dr,3,h,866000.0,S,hockingstuart,8/07/2017,16.1,3088.0,3.0,2.0,2.0,743.0,147.0,1980.0,Banyule,-37.71733,145.09622,Northern Metropolitan,8524.0
10687,Greensborough,14 Wolangi Ct,4,h,1028000.0,S,Morrison,8/07/2017,16.1,3088.0,4.0,3.0,4.0,925.0,,,Banyule,-37.692609999999995,145.1105,Northern Metropolitan,8524.0
10688,Greenvale,23 Fraserburgh Cr,4,h,783000.0,S,Barry,8/07/2017,20.4,3059.0,4.0,2.0,2.0,750.0,,,Hume,-37.64163,144.90493,Northern Metropolitan,4864.0
10689,Greenvale,4 Lysterfield Dr,5,h,800000.0,SP,LJ,8/07/2017,20.4,3059.0,5.0,3.0,2.0,544.0,332.0,2008.0,Hume,-37.61079,144.90823,Northern Metropolitan,4864.0
10690,Hadfield,9 Bond St,3,h,735000.0,S,Eview,8/07/2017,11.2,3046.0,3.0,1.0,1.0,626.0,122.0,1950.0,Moreland,-37.71425,144.95013,Northern Metropolitan,2606.0
10691,Hadfield,3A Neil St,2,t,595000.0,S,Eview,8/07/2017,11.2,3046.0,2.0,2.0,1.0,201.0,111.0,2005.0,Moreland,-37.71147,144.93927,Northern Metropolitan,2606.0
10692,Hadfield,28A North St,2,t,539000.0,S,Barry,8/07/2017,11.2,3046.0,2.0,2.0,2.0,160.0,,,Moreland,-37.705220000000004,144.94702,Northern Metropolitan,2606.0
10713,Jacana,17 Fidge Ct,2,h,575500.0,S,RW,8/07/2017,14.0,3047.0,2.0,1.0,1.0,662.0,98.0,1960.0,Hume,-37.68988,144.91113,Northern Metropolitan,851.0
10722,Kensington,112/86 Altona St,2,u,438000.0,S,Pagan,8/07/2017,3.4,3031.0,2.0,1.0,1.0,4267.0,,,Melbourne,-37.796620000000004,144.9254,Northern Metropolitan,5263.0
10723,Kensington,101/18 Bent St,2,u,710000.0,VB,Alexkarbon,8/07/2017,3.4,3031.0,2.0,2.0,1.0,2135.0,132.0,,Melbourne,-37.795609999999996,144.93499,Northern Metropolitan,5263.0
10724,Kensington,14/8 Mawbey St,1,u,390000.0,SP,Edward,8/07/2017,3.4,3031.0,1.0,1.0,1.0,0.0,60.0,2000.0,Melbourne,-37.79023,144.92335,Northern Metropolitan,5263.0
10729,Lalor,23 Cyprus St,3,h,710500.0,S,Barry,8/07/2017,16.3,3075.0,3.0,2.0,1.0,655.0,120.0,1975.0,Whittlesea,-37.67414,145.0205,Northern Metropolitan,8279.0
10730,Lalor,18 Howell St,3,h,752000.0,S,hockingstuart,8/07/2017,16.3,3075.0,3.0,1.0,2.0,604.0,102.0,1950.0,Whittlesea,-37.6708,145.01353,Northern Metropolitan,8279.0
10731,Lalor,17 Menzies Pde,3,h,622000.0,S,Ray,8/07/2017,16.3,3075.0,3.0,1.0,2.0,575.0,113.0,1970.0,Whittlesea,-37.671459999999996,145.03232,Northern Metropolitan,8279.0
10737,Meadow Heights,10 Castella Ct,3,h,450000.0,SP,Barry,8/07/2017,17.4,3048.0,3.0,1.0,1.0,702.0,96.0,1970.0,Hume,-37.66059,144.92006,Northern Metropolitan,4704.0
10738,Meadow Heights,23 Goodenia Cl,3,h,440000.0,S,YPA,8/07/2017,17.4,3048.0,3.0,1.0,2.0,570.0,112.0,1992.0,Hume,-37.647690000000004,144.91359,Northern Metropolitan,4704.0
10739,Melbourne,61/299 Queen St,2,u,1075000.0,SP,Melbourne,8/07/2017,0.0,3000.0,2.0,2.0,1.0,0.0,,,Melbourne,-37.811409999999995,144.95879,Northern Metropolitan,17496.0
10746,Mill Park,26 Coventry Cr,3,h,767500.0,S,Ray,8/07/2017,17.9,3082.0,3.0,2.0,2.0,649.0,,,Whittlesea,-37.67633,145.06922,Northern Metropolitan,10529.0
10747,Mill Park,79 Freeman Cr,3,h,705000.0,S,Love,8/07/2017,17.9,3082.0,3.0,2.0,2.0,531.0,,,Whittlesea,-37.66462,145.05659,Northern Metropolitan,10529.0
10748,Mill Park,23 Galilee Cr,3,h,705000.0,S,RW,8/07/2017,17.9,3082.0,3.0,2.0,2.0,840.0,161.0,1970.0,Whittlesea,-37.67391,145.0618,Northern Metropolitan,10529.0
10749,Mill Park,15 Heritage Dr,4,h,790000.0,S,Ray,8/07/2017,17.9,3082.0,4.0,2.0,2.0,530.0,186.0,1990.0,Whittlesea,-37.65217,145.04863,Northern Metropolitan,10529.0
10750,Mill Park,7 Mew Ct,4,h,676000.0,S,Harcourts,8/07/2017,17.9,3082.0,4.0,2.0,2.0,537.0,,,Whittlesea,-37.65532,145.04131,Northern Metropolitan,10529.0
10751,Mill Park,15 Mockridge Dr,5,h,704500.0,S,Ray,8/07/2017,17.9,3082.0,5.0,3.0,2.0,656.0,130.0,1970.0,Whittlesea,-37.6641,145.05123,Northern Metropolitan,10529.0
10752,Mill Park,49 Romano Av,4,h,550000.0,S,Ray,8/07/2017,17.9,3082.0,4.0,2.0,1.0,531.0,175.0,1970.0,Whittlesea,-37.65121,145.05404,Northern Metropolitan,10529.0
10753,Mill Park,53 Romano Av,5,h,598000.0,S,Ray,8/07/2017,17.9,3082.0,5.0,3.0,1.0,531.0,122.0,1990.0,Whittlesea,-37.65116,145.05438999999996,Northern Metropolitan,10529.0
10754,Mill Park,15 Warburton Ct,3,h,592000.0,S,Harcourts,8/07/2017,17.9,3082.0,3.0,1.0,1.0,622.0,128.0,1992.0,Whittlesea,-37.66294,145.06301000000005,Northern Metropolitan,10529.0
10755,Mill Park,11 Woolnough Dr,3,h,602000.0,S,Ray,8/07/2017,17.9,3082.0,3.0,1.0,1.0,546.0,136.0,1977.0,Whittlesea,-37.65359,145.04276000000004,Northern Metropolitan,10529.0
10775,North Melbourne,39/101 Leveson St,2,u,785000.0,S,Nelson,8/07/2017,1.8,3051.0,2.0,2.0,1.0,0.0,95.0,2008.0,Melbourne,-37.80202,144.95103999999995,Northern Metropolitan,6821.0
10776,North Melbourne,306/68 Leveson St,2,u,620000.0,VB,Jellis,8/07/2017,1.8,3051.0,2.0,1.0,1.0,0.0,,,Melbourne,-37.80272,144.95174,Northern Metropolitan,6821.0
10790,Parkville,22 Emu La,2,t,800000.0,PI,LITTLE,8/07/2017,1.8,3052.0,2.0,1.0,1.0,145.0,,,Melbourne,-37.7882,144.94205,Northern Metropolitan,2309.0
10791,Pascoe Vale,8A Tangyes St,3,h,1210000.0,S,Nelson,8/07/2017,8.5,3044.0,3.0,2.0,1.0,330.0,226.0,2012.0,Moreland,-37.72623,144.94521,Northern Metropolitan,7485.0
